country,variety,points
France,Rhône-style Red Blend,86
France,Sauvignon Blanc,86
France,Malbec,86
France,Colombard-Sauvignon Blanc,86
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Pinot Noir,88
France,Pinot Noir,88
France,Chardonnay,88
France,Rosé,88
France,Pinot Noir,88
France,Rosé,88
France,Rosé,88
France,Rosé,88
France,Rosé,88
France,Pinot Noir,88
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Sauvignon Blanc,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Pinot Gris,92
France,Gewürztraminer,92
France,Riesling,92
France,Rhône-style Red Blend,88
France,Rosé,88
France,Bordeaux-style Red Blend,88
France,Rosé,88
France,Sauvignon Blanc,88
France,Bordeaux-style Red Blend,88
France,Champagne Blend,88
France,Pinot Noir,88
France,Gamay,88
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
France,Merlot,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
France,Sauvignon Blanc,85
France,Chenin Blanc,85
France,Bordeaux-style Red Blend,85
France,Chenin Blanc,85
France,Rosé,88
France,Pinot Noir,88
France,Pinot Noir,88
France,Chardonnay,88
France,Pinot Noir,88
France,Pinot Blanc,88
France,Chardonnay,88
France,Rosé,88
France,Sauvignon Blanc,88
France,Bordeaux-style Red Blend,88
France,Rosé,88
France,Pinot Noir,89
France,Bordeaux-style Red Blend,89
France,Rosé,89
France,Sauvignon Blanc,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Cabernet-Syrah,89
France,Pinot Gris,89
France,Riesling,92
France,Pinot Noir,92
France,Alsace white blend,92
France,Gewürztraminer,92
France,Pinot Gris,92
France,Pinot Gris,92
France,Riesling,92
France,Gewürztraminer,92
France,White Blend,86
France,Rhône-style Red Blend,86
France,Red Blend,86
France,Malbec-Merlot,86
France,Rosé,86
France,Malbec,86
France,Rosé,86
France,White Blend,86
France,White Blend,86
France,White Blend,86
France,Gewürztraminer,96
France,Gewürztraminer,95
France,Gewürztraminer,95
France,Chardonnay,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Champagne Blend,88
France,Bordeaux-style White Blend,92
France,Pinot Noir,92
France,Alsace white blend,92
France,Gewürztraminer,92
France,Pinot Gris,92
France,Pinot Gris,92
France,Riesling,92
France,Gewürztraminer,92
France,Malbec,88
France,Bordeaux-style Red Blend,88
France,White Blend,88
France,Chardonnay,88
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Sauvignon Blanc,85
France,Rosé,85
France,Sauvignon Blanc,85
France,Rosé,85
France,Pinot Noir,88
France,Pinot Noir,88
France,Chardonnay,88
France,Pinot Blanc,88
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Bordeaux-style Red Blend,89
France,Pinot Noir,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,White Blend,90
France,Rosé,90
France,Rosé,90
France,Red Blend,90
France,Malbec,86
France,Rhône-style White Blend,86
France,White Blend,94
France,Pinot Gris,94
France,Pinot Gris,94
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Merlot,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Riesling,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Sylvaner,92
France,Pinot Noir,92
France,Gewürztraminer,92
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Chardonnay,87
France,Chardonnay,87
France,Gamay,87
France,Bordeaux-style Red Blend,87
France,Melon,85
France,Cabernet Franc,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style White Blend,85
France,Rosé,85
France,Sauvignon Blanc,85
France,Sauvignon Blanc,85
France,Sauvignon Blanc,85
France,Rosé,85
France,Sauvignon Blanc,85
France,Sauvignon Blanc,85
France,Bordeaux-style Red Blend,85
France,Sauvignon Blanc,84
France,Pinot Blanc,88
France,Rosé,88
France,Rosé,88
France,Pinot Noir,88
France,Rhône-style White Blend,87
France,Rhône-style Red Blend,87
France,Pinot Noir,87
France,Sauvignon Blanc,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Red Blend,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,White Blend,90
France,Tannat,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,89
France,Riesling,89
France,Bordeaux-style Red Blend,89
France,Colombard-Ugni Blanc,86
France,Rosé,86
France,Colombard,86
France,Malbec,86
France,Sauvignon Blanc,88
France,Champagne Blend,88
France,Champagne Blend,88
France,Chardonnay,88
France,Gewürztraminer,94
France,Pinot Gris,93
France,Pinot Gris,93
France,Gewürztraminer,93
France,Pinot Gris,93
France,Pinot Gris,93
France,Pinot Gris,93
France,Rosé,88
France,Chardonnay,88
France,Rosé,88
France,Red Blend,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,White Blend,90
France,Tannat,90
France,Bordeaux-style Red Blend,90
France,Red Blend,90
France,White Blend,90
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Chardonnay,92
France,Pinot Noir,92
France,Sylvaner,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Alsace white blend,92
France,Sauvignon Blanc,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style White Blend,84
France,Rosé,87
France,Chardonnay,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Champagne Blend,87
France,Malbec,87
France,Sauvignon Blanc,87
France,Chardonnay,87
France,Pied de Perdrix,87
France,Riesling,89
France,Pinot Auxerrois,88
France,Pinot Blanc,88
France,Rosé,88
France,Sauvignon Blanc,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,86
France,Malbec,86
France,Malbec-Merlot,86
France,Rosé,86
France,Red Blend,86
France,Syrah-Merlot,86
France,Rhône-style Red Blend,86
France,Rosé,86
France,Rosé,86
France,Gewürztraminer,93
France,Gewürztraminer,93
France,Pinot Gris,93
France,Gewürztraminer,93
France,Gewürztraminer,93
France,Pinot Gris,93
France,Gewürztraminer,93
France,Pinot Gris,93
France,Bordeaux-style Red Blend,90
France,Provence red blend,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Alsace white blend,92
France,Pinot Noir,92
France,Sylvaner,92
France,Chardonnay,92
France,Rosé,87
France,Rosé,87
France,Rosé,87
France,Chardonnay,87
France,Alsace white blend,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Pinot Blanc,87
France,Rosé,87
France,Rhône-style Red Blend,87
France,Sauvignon Blanc,87
France,Pinot Noir,87
France,Sauvignon Blanc,87
France,Rosé,87
France,Sauvignon Blanc,87
France,Chardonnay,87
France,Malbec-Merlot,87
France,Rosé,84
France,Sauvignon Blanc,84
France,Chenin Blanc-Chardonnay,84
France,Chenin Blanc,84
France,Pinot Noir,84
France,Chardonnay,84
France,Chenin Blanc,84
France,Chenin Blanc,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Chenin Blanc,83
France,Chardonnay,87
France,Chardonnay,87
France,Bordeaux-style White Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Gamay,87
France,Gamay,87
France,Bordeaux-style Red Blend,87
France,Chardonnay,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Riesling,88
France,Riesling,88
France,Rosé,90
France,Rosé,90
France,Tannat-Cabernet,90
France,Provence red blend,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Sauvignon Blanc-Sauvignon Gris,86
France,Viognier,85
France,Rhône-style Red Blend,85
France,Malbec-Merlot,85
France,Sauvignon Blanc,85
France,Merlot,85
France,Rosé,87
France,Merlot,87
France,Rosé,87
France,Pinot Blanc,87
France,Chardonnay,87
France,Chardonnay,87
France,Pinot Blanc,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Pinot Blanc,87
France,Pinot Blanc,87
France,Gewürztraminer,93
France,Gewürztraminer,93
France,Pinot Gris,93
France,Gewürztraminer,93
France,Gewürztraminer,93
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Riesling,92
France,Riesling,92
France,Gewürztraminer,92
France,Riesling,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Sparkling Blend,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Grenache,87
France,Bordeaux-style White Blend,87
France,Malbec,87
France,Chardonnay,87
France,Chardonnay,87
France,Sauvignon Blanc,83
France,Bordeaux-style Red Blend,83
France,Bordeaux-style White Blend,83
France,Bordeaux-style White Blend,83
France,Bordeaux-style Red Blend,83
France,Rosé,90
France,Rosé,89
France,Rosé,89
France,Rosé,89
France,Rosé,89
France,Rosé,89
France,Riesling,88
France,Pinot Blanc,88
France,Pinot Noir,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Riesling,88
France,Cabernet-Syrah,88
France,Rosé,87
France,Chardonnay,87
France,Rosé,87
France,Chardonnay,87
France,Sylvaner,87
France,Chardonnay,87
France,Alsace white blend,87
France,Pinot Blanc,87
France,Bordeaux-style Red Blend,85
France,Gewürztraminer,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Muscat,91
France,Muscat,91
France,Chardonnay,87
France,Sparkling Blend,87
France,Pinot Noir,87
France,Cabernet Franc,87
France,Grenache,87
France,Rosé,87
France,Sauvignon Blanc,87
France,Chardonnay,87
France,Chardonnay,87
France,Rhône-style Red Blend,87
France,Pinot Noir,87
France,Sauvignon Blanc,87
France,Rosé,89
France,Rosé,89
France,Rosé,89
France,White Blend,89
France,Rosé,89
France,Rosé,89
France,Rosé,89
France,Rosé,89
France,Champagne Blend,87
France,Sauvignon Blanc-Chardonnay,87
France,Champagne Blend,87
France,Gamay,87
France,Malbec-Merlot,87
France,Red Blend,87
France,Rosé,82
France,Chenin Blanc,81
France,Pinot Noir,96
France,Chardonnay,96
France,Pinot Noir,96
France,Grenache-Syrah,87
France,Rosé,87
France,Sauvignon Blanc,87
France,Chardonnay,87
France,Chardonnay,87
France,Rhône-style Red Blend,87
France,Pinot Noir,87
France,Sauvignon Blanc,87
France,Riesling,88
France,Bordeaux-style Red Blend,88
France,Rhône-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Bordeaux-style White Blend,88
France,Riesling,88
France,Pinot Noir,88
France,Pinot Noir,87
France,Sylvaner,87
France,Rosé,87
France,Rosé,87
France,Rosé,87
France,Pinot Noir,87
France,Pinot Blanc,87
France,Chardonnay,87
France,Pinot Auxerrois,87
France,White Blend,85
France,Rhône-style Red Blend,85
France,Rosé,85
France,Rosé,85
France,Rosé,85
France,White Blend,85
France,Gewürztraminer,92
France,Pinot Gris,92
France,Pinot Gris,92
France,Gewürztraminer,92
France,Gewürztraminer,92
France,Sylvaner,91
France,Gewürztraminer,91
France,Rosé,89
France,Rosé,89
France,Rosé,89
France,Rosé,89
France,White Blend,89
France,Rosé,89
France,Chardonnay,87
France,Chardonnay,87
France,Chardonnay,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Pinot Noir,86
France,Bordeaux-style Red Blend,86
France,Malbec-Merlot,86
France,Chardonnay,95
France,Pinot Noir,95
France,Chardonnay,95
France,Pinot Noir,95
France,Syrah,95
France,Chardonnay,95
France,Pinot Noir,95
France,Pinot Noir,95
France,Pinot Noir,95
France,Chardonnay,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Chardonnay,94
France,Rosé,86
France,Rosé,86
France,Sauvignon Blanc,86
France,Rosé,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Mondeuse,86
France,Sauvignon Blanc,86
France,Gewürztraminer,88
France,Riesling,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Pinot Noir,87
France,Alsace white blend,87
France,Pinot Noir,87
France,Pinot Auxerrois,87
France,Chardonnay,87
France,Riesling,91
France,Riesling,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Gewürztraminer,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Rosé,85
France,Rosé,85
France,Malbec,85
France,Rosé,85
France,Sauvignon Blanc,85
France,Colombard-Ugni Blanc,85
France,Rosé,85
France,Rhône-style White Blend,85
France,Chardonnay-Sauvignon Blanc,89
France,Gewürztraminer,92
France,Gewürztraminer,92
France,Gewürztraminer,92
France,Gewürztraminer,92
France,Gewürztraminer,92
France,Pinot Noir-Gamay,87
France,Champagne Blend,87
France,Rosé,87
France,Riesling,88
France,Pinot Noir,88
France,Gewürztraminer,88
France,Bordeaux-style Red Blend,86
France,Chardonnay,86
France,Merlot,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Mondeuse,86
France,Pinot Noir,86
France,Sauvignon Blanc,86
France,Pinot Noir-Gamay,86
France,Sauvignon Blanc,86
France,Sauvignon Blanc,86
France,Rosé,86
France,Rosé,86
France,Viognier,94
France,Syrah,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Chardonnay,94
France,Syrah,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Chardonnay,94
France,Pinot Noir,94
France,Chardonnay,94
France,Chardonnay,93
France,Pinot Noir,93
France,Pinot Blanc,87
France,Rosé,86
France,Pinot Noir,86
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Pinot Noir,91
France,Bordeaux-style White Blend,85
France,Red Blend,85
France,White Blend,85
France,Rosé,85
France,Rosé,84
France,Colombard-Sauvignon Blanc,84
France,Rosé,84
France,Bordeaux-style Red Blend,84
France,Malbec-Merlot,84
France,Sauvignon Blanc,84
France,Rosé,84
France,Chardonnay,87
France,Champagne Blend,87
France,Rosé,87
France,Gewürztraminer,92
France,Pinot Gris,92
France,Riesling,92
France,Gewürztraminer,92
France,Riesling,88
France,Riesling,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Merlot,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Riesling,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Sauvignon Blanc,86
France,Sauvignon Blanc,86
France,Jacquère,86
France,Sauvignon Blanc,86
France,Cabernet Franc,86
France,Sauvignon Blanc,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Sauvignon Blanc,86
France,Rosé,86
France,Rosé,86
France,Chardonnay,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Pinot Noir,86
France,Malbec,89
France,Rosé,89
France,Sauvignon Blanc,89
France,Alsace white blend,86
France,Pinot Noir,86
France,Pinot Blanc,86
France,Rosé,86
France,Rosé,86
France,Gewürztraminer,91
France,Bordeaux-style Red Blend,91
France,Riesling,91
France,Riesling,91
France,Pinot Noir,93
France,Chardonnay,93
France,Pinot Noir,93
France,Chardonnay,93
France,Viognier,93
France,Syrah,93
France,Rhône-style Red Blend,93
France,Pinot Noir,93
France,Pinot Noir,93
France,Chardonnay,93
France,Rhône-style White Blend,93
France,Pinot Noir,93
France,Chardonnay,93
France,Rhône-style White Blend,93
France,Chardonnay,93
France,Colombard,86
France,Chardonnay,86
France,Malbec,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Malbec,84
France,Rosé,84
France,Chardonnay,84
France,Malbec,84
France,Bordeaux-style Red Blend,84
France,Rosé,84
France,Gewürztraminer,92
France,Gewürztraminer,92
France,Gewürztraminer,92
France,Cabernet Franc,86
France,Sauvignon Blanc,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Rosé,86
France,Sauvignon Blanc,86
France,Red Blend,86
France,Chardonnay,85
France,Pinot Noir,88
France,Gewürztraminer,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Merlot,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,86
France,Chardonnay,86
France,Chardonnay,86
France,Bordeaux-style Red Blend,86
France,Chardonnay,86
France,Rosé,89
France,Rosé,89
France,Rosé,89
